Timestamp;s;distance;thetab
17794000;1.870291E-001;1.996457E-001;8.636713E-003
17807000;1.870291E-001;1.996457E-001;8.660614E-003
17818000;1.870291E-001;1.996457E-001;8.720785E-003
17830000;1.870628E-001;1.996457E-001;8.736134E-003
17843000;1.870797E-001;1.996457E-001;8.764476E-003
17855000;1.870797E-001;1.996457E-001;8.780479E-003
17867000;1.871134E-001;1.996457E-001;8.846819E-003
17879000;1.871303E-001;1.996457E-001;8.919418E-003
17891000;1.871303E-001;1.996457E-001;8.920342E-003
17904000;1.871472E-001;1.996457E-001;8.948982E-003
17917000;1.871641E-001;1.996457E-001;8.987397E-003
17929000;1.871809E-001;1.996457E-001;9.014696E-003
17941000;1.872147E-001;1.996457E-001;9.027749E-003
17954000;1.872484E-001;1.996457E-001;9.084225E-003
17967000;1.872484E-001;1.996457E-001;9.071678E-003
17978000;1.872822E-001;1.996457E-001;9.060323E-003
17991000;1.872822E-001;1.996457E-001;9.030670E-003
18002000;1.873328E-001;1.996457E-001;9.052217E-003
18014000;1.873497E-001;1.996457E-001;9.065807E-003
18027000;1.873665E-001;1.996457E-001;9.050310E-003
18039000;1.873834E-001;1.996457E-001;9.035558E-003
18052000;1.874172E-001;1.996457E-001;9.016544E-003
18064000;1.874340E-001;1.996457E-001;8.998573E-003
18077000;1.874847E-001;1.996457E-001;9.000152E-003
18090000;1.875184E-001;1.996457E-001;8.921057E-003
18102000;1.875522E-001;1.996457E-001;8.863032E-003
18116000;1.876028E-001;1.996457E-001;8.830756E-003
18128000;1.876365E-001;1.996457E-001;8.775532E-003
18140000;1.876703E-001;1.996457E-001;8.692235E-003
18151000;1.877209E-001;1.996457E-001;8.606613E-003
18162000;1.877378E-001;1.996457E-001;8.524805E-003
18175000;1.877884E-001;1.996457E-001;8.478224E-003
18187000;1.878053E-001;1.996457E-001;8.443207E-003
18199000;1.878728E-001;1.996457E-001;8.357942E-003
18212000;1.878896E-001;1.996457E-001;8.249521E-003
18224000;1.879234E-001;1.996457E-001;8.202285E-003
18236000;1.879571E-001;1.996457E-001;8.193225E-003
18249000;1.879740E-001;1.996457E-001;8.184493E-003
18261000;1.880415E-001;1.996457E-001;8.148938E-003
18274000;1.880415E-001;1.996457E-001;8.076370E-003
18286000;1.880584E-001;1.996457E-001;8.054584E-003
18298000;1.880921E-001;1.996457E-001;8.076996E-003
18310000;1.881258E-001;1.996457E-001;8.089304E-003
18323000;1.881596E-001;1.996457E-001;8.056581E-003
18335000;1.881596E-001;1.996457E-001;8.083522E-003
18349000;1.881934E-001;1.996457E-001;8.068234E-003
18361000;1.882102E-001;1.996457E-001;8.021802E-003
18373000;1.882271E-001;1.996457E-001;8.031815E-003
18385000;1.882608E-001;1.996457E-001;8.078367E-003
18398000;1.882946E-001;1.996457E-001;8.081943E-003
18411000;1.883115E-001;1.996457E-001;8.053750E-003
18423000;1.883283E-001;1.996457E-001;8.078605E-003
18436000;1.883283E-001;1.996457E-001;8.102268E-003
18448000;1.883621E-001;1.996457E-001;8.089632E-003
18461000;1.883790E-001;1.996457E-001;8.106261E-003
18474000;1.883958E-001;1.996457E-001;8.180350E-003
18486000;1.884296E-001;1.996457E-001;8.186132E-003
18498000;1.884296E-001;1.996457E-001;8.177847E-003
18511000;1.884465E-001;1.996457E-001;8.178174E-003
18523000;1.884465E-001;1.996457E-001;8.188874E-003
18536000;1.884633E-001;1.996457E-001;8.251488E-003
18547000;1.884802E-001;1.996457E-001;8.287579E-003
18560000;1.884971E-001;1.996457E-001;8.322150E-003
18572000;1.885308E-001;1.996457E-001;8.390963E-003
18584000;1.885477E-001;1.996457E-001;8.417577E-003
18596000;1.885646E-001;1.996457E-001;8.405805E-003
18608000;1.885815E-001;1.996457E-001;8.452594E-003
18620000;1.885983E-001;1.996457E-001;8.493572E-003
18633000;1.886321E-001;1.996457E-001;8.515924E-003
18645000;1.886489E-001;1.996457E-001;8.510500E-003
18657000;1.886658E-001;1.996457E-001;8.523703E-003
18669000;1.886827E-001;1.996457E-001;8.510798E-003
18681000;1.886827E-001;1.996457E-001;8.565813E-003
18694000;1.887164E-001;1.996457E-001;8.599401E-003
18707000;1.887502E-001;1.996457E-001;8.615196E-003
18719000;1.887671E-001;1.996457E-001;8.611858E-003
18731000;1.887839E-001;1.996457E-001;8.623332E-003
18744000;1.888008E-001;1.996457E-001;8.621335E-003
18756000;1.888346E-001;1.996457E-001;8.653671E-003
18769000;1.888514E-001;1.996457E-001;8.682489E-003
18782000;1.889020E-001;1.996457E-001;8.667469E-003
18793000;1.889021E-001;1.996457E-001;8.654296E-003
18806000;1.889358E-001;1.996457E-001;8.662999E-003
18819000;1.889696E-001;1.996457E-001;8.649468E-003
18831000;1.890033E-001;1.996457E-001;8.612841E-003
18843000;1.890539E-001;1.996457E-001;8.599967E-003
18855000;1.890708E-001;1.996457E-001;8.565247E-003
18868000;1.891045E-001;1.996457E-001;8.542597E-003
18881000;1.891214E-001;1.996457E-001;8.506715E-003
18893000;1.891551E-001;1.996457E-001;8.483589E-003
18906000;1.891889E-001;1.996457E-001;8.518219E-003
18918000;1.892227E-001;1.996457E-001;8.509219E-003
18931000;1.892564E-001;1.996457E-001;8.478284E-003
18943000;1.892901E-001;1.996457E-001;8.463174E-003
18956000;1.893070E-001;1.996457E-001;8.470833E-003
18970000;1.893408E-001;1.996457E-001;8.435607E-003
18983000;1.893745E-001;1.996457E-001;8.455217E-003
18996000;1.893745E-001;1.996457E-001;8.473128E-003
19008000;1.894083E-001;1.996457E-001;8.475065E-003
19021000;1.894420E-001;1.996457E-001;8.475125E-003
19033000;1.894758E-001;1.996457E-001;8.511931E-003
19045000;1.894758E-001;1.996457E-001;8.558154E-003
19058000;1.895264E-001;1.996457E-001;8.546561E-003
19071000;1.895432E-001;1.996457E-001;8.553833E-003
19084000;1.895432E-001;1.996457E-001;8.588344E-003
19096000;1.895601E-001;1.996457E-001;8.618534E-003
19109000;1.895601E-001;1.996457E-001;8.639216E-003
19121000;1.896107E-001;1.996457E-001;8.667022E-003
19134000;1.896107E-001;1.996457E-001;8.691907E-003
19147000;1.896107E-001;1.996457E-001;8.697361E-003
19160000;1.896614E-001;1.996457E-001;8.758008E-003
19173000;1.896783E-001;1.996457E-001;8.790463E-003
19186000;1.896951E-001;1.996457E-001;8.780479E-003
19199000;1.897120E-001;1.996457E-001;8.831739E-003
19211000;1.897120E-001;1.996457E-001;8.872747E-003
19223000;1.897457E-001;1.996457E-001;8.903950E-003
19235000;1.897795E-001;1.996457E-001;8.921474E-003
19248000;1.897964E-001;1.996457E-001;8.958489E-003
19261000;1.898301E-001;1.996457E-001;8.969426E-003
19273000;1.898470E-001;1.996457E-001;8.971125E-003
19285000;1.898470E-001;1.996457E-001;8.998275E-003
19297000;1.898807E-001;1.996457E-001;9.035468E-003
19309000;1.899145E-001;1.996457E-001;9.029984E-003
19323000;1.899145E-001;1.996457E-001;9.034872E-003
19335000;1.899820E-001;1.996457E-001;9.019375E-003
19347000;1.899989E-001;1.996457E-001;9.000182E-003
19360000;1.899989E-001;1.996457E-001;8.981615E-003
19372000;1.900157E-001;1.996457E-001;9.000689E-003
19384000;1.900326E-001;1.996457E-001;9.047717E-003
19396000;1.900495E-001;1.996457E-001;9.058654E-003
19408000;1.900832E-001;1.996457E-001;9.025335E-003
19420000;1.900832E-001;1.996457E-001;9.013236E-003
19432000;1.901170E-001;1.996457E-001;8.985519E-003
19444000;1.901170E-001;1.996457E-001;8.989424E-003
19457000;1.901507E-001;1.996457E-001;9.023279E-003
19470000;1.901845E-001;1.996457E-001;9.024024E-003
19483000;1.902182E-001;1.996457E-001;8.991748E-003
19495000;1.902351E-001;1.996457E-001;8.970588E-003
19508000;1.902351E-001;1.996457E-001;8.987337E-003
19521000;1.902688E-001;1.996457E-001;8.971244E-003
19534000;1.902857E-001;1.996457E-001;8.999437E-003
19547000;1.903026E-001;1.996457E-001;8.982331E-003
19560000;1.903363E-001;1.996457E-001;8.986533E-003
19572000;1.903701E-001;1.996457E-001;8.983523E-003
19584000;1.903701E-001;1.996457E-001;8.948505E-003
19595000;1.903869E-001;1.996457E-001;8.985549E-003
19607000;1.903869E-001;1.996457E-001;8.996546E-003
19619000;1.904207E-001;1.996457E-001;8.981735E-003
19631000;1.904376E-001;1.996457E-001;8.951217E-003
